date,net,cash,holdings,cost_basis,starting_cash,margin,mtm,realized,pnls,liquid_value,commissions,charges,day_pnl,gross_leverage,net_leverage,gross_exposure,net_exposure,long_exposure,short_exposure,longs_count,shorts_count,algo_returns,algo_cum_returns,algo_volatility,drawdown,sharpe,strategy_vol,benchmark,benchmark_returns,alpha,beta
2022-04-13 00:00:00+05:30,13132.9500,13132.9500,0.0000,0.0000,10000.0000,0.0000,0.0000,3132.9500,3132.9500,13132.9500,0.0000,0.0000,-16.7300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0013,0.3133,0.2869,-0.0060,2.8594,0.2995,9904.7935,-0.0030,0.0038500616194319503,0.5249413066223202
2022-04-18 00:00:00+05:30,13116.2900,13116.2900,0.0000,0.0000,10000.0000,0.0000,0.0000,3116.2900,3116.2900,13116.2900,0.0000,0.0000,-16.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0013,0.3116,0.2849,-0.0073,2.7303,0.2995,9745.0859,-0.0161,0.003773874564731466,0.5210717236604839
2022-04-19 00:00:00+05:30,13101.7600,13101.7600,0.0000,0.0000,10000.0000,0.0000,0.0000,3101.7600,3101.7600,13101.7600,0.0000,0.0000,-14.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0011,0.3102,0.2829,-0.0084,2.7303,0.2995,9565.3900,-0.0184,0.003809679460604694,0.5138585636151113
2022-04-20 00:00:00+05:30,12839.9400,1107.9400,11732.0000,11993.8200,10000.0000,0.0000,-261.8200,3101.7600,2839.9400,12839.9400,0.0000,0.0000,-261.8200,0.9100,0.9100,11732.0000,11732.0000,11732.0000,0.0000,1,0,-0.0200,0.2840,0.2834,-0.0282,2.2969,0.3030,9724.5589,0.0166,0.003235606469820537,0.47086928997099387
2022-04-21 00:00:00+05:30,12834.6900,1107.9400,11726.7500,11993.8200,10000.0000,0.0000,-267.0700,3101.7600,2834.6900,12834.6900,0.0000,0.0000,-5.2500,0.9100,0.9100,11726.7500,11726.7500,11726.7500,0.0000,1,0,-0.0004,0.2835,0.2815,-0.0286,2.3111,0.3029,9866.6032,0.0146,0.002893382244343631,0.465976705312659
2022-04-22 00:00:00+05:30,13229.8900,13229.8900,0.0000,0.0000,10000.0000,0.0000,0.0000,3229.8900,3229.8900,13229.8900,0.0000,0.0000,395.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0308,0.3230,0.2853,0.0000,2.7106,0.3082,9735.8431,-0.0133,0.0034395906146552258,0.4329244080644669
2022-04-25 00:00:00+05:30,13120.7900,1700.2900,11420.5000,11529.6000,10000.0000,0.0000,-109.1000,3229.8900,3120.7900,13120.7900,0.0000,0.0000,-109.1000,0.8700,0.8700,11420.5000,11420.5000,11420.5000,0.0000,1,0,-0.0082,0.3121,0.2838,-0.0082,3.4529,0.2902,9630.2030,-0.0109,0.003354620755780485,0.43747868157688574
2022-04-26 00:00:00+05:30,13367.0800,13367.0800,0.0000,0.0000,10000.0000,0.0000,0.0000,3367.0800,3367.0800,13367.0800,0.0000,0.0000,246.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0188,0.3367,0.2840,0.0000,3.1795,0.2778,9753.9601,0.0129,0.00415289356019726,0.35465076279078983
2022-04-27 00:00:00+05:30,13254.3400,1788.3400,11466.0000,11578.7400,10000.0000,0.0000,-112.7400,3367.0800,3254.3400,13254.3400,0.0000,0.0000,-112.7400,0.8700,0.8700,11466.0000,11466.0000,11466.0000,0.0000,1,0,-0.0084,0.3254,0.2826,-0.0084,3.0496,0.2788,9661.0785,-0.0095,0.003348458554406313,0.3325063992697578
2022-04-28 00:00:00+05:30,13184.3400,1788.3400,11396.0000,11578.7400,10000.0000,0.0000,-182.7400,3367.0800,3184.3400,13184.3400,0.0000,0.0000,-70.0000,0.8600,0.8600,11396.0000,11396.0000,11396.0000,0.0000,1,0,-0.0053,0.3184,0.2810,-0.0137,2.6346,0.2759,9770.9147,0.0114,0.0031727144312938683,0.3206228844759258
2022-04-29 00:00:00+05:30,12938.9900,1788.3400,11150.6500,11578.7400,10000.0000,0.0000,-428.0900,3367.0800,2938.9900,12938.9900,0.0000,0.0000,-245.3500,0.8600,0.8600,11150.6500,11150.6500,11150.6500,0.0000,1,0,-0.0186,0.2939,0.2812,-0.0320,2.1416,0.2787,9703.0113,-0.0069,0.0024960389426371904,0.3359696249530185
2022-05-02 00:00:00+05:30,12813.3400,1788.3400,11025.0000,11578.7400,10000.0000,0.0000,-553.7400,3367.0800,2813.3400,12813.3400,0.0000,0.0000,-125.6500,0.8600,0.8600,11025.0000,11025.0000,11025.0000,0.0000,1,0,-0.0097,0.2813,0.2800,-0.0414,1.8765,0.2796,9676.4170,-0.0027,0.0022229612454751618,0.3324293566516619
2022-05-04 00:00:00+05:30,12876.3400,1788.3400,11088.0000,11578.7400,10000.0000,0.0000,-490.7400,3367.0800,2876.3400,12876.3400,0.0000,0.0000,63.0000,0.8600,0.8600,11088.0000,11088.0000,11088.0000,0.0000,1,0,0.0049,0.2876,0.2784,-0.0367,1.8487,0.2794,9466.6111,-0.0217,0.0023695910138187854,0.31592828295826186
2022-05-05 00:00:00+05:30,12952.2900,1788.3400,11163.9500,11578.7400,10000.0000,0.0000,-414.7900,3367.0800,2952.2900,12952.2900,0.0000,0.0000,75.9500,0.8600,0.8600,11163.9500,11163.9500,11163.9500,0.0000,1,0,0.0059,0.2952,0.2769,-0.0310,1.8152,0.2793,9452.1515,-0.0015,0.0024166175323455216,0.3147569752796201
2022-05-06 00:00:00+05:30,12862.3400,1788.3400,11074.0000,11578.7400,10000.0000,0.0000,-504.7400,3367.0800,2862.3400,12862.3400,0.0000,0.0000,-89.9500,0.8600,0.8600,11074.0000,11074.0000,11074.0000,0.0000,1,0,-0.0069,0.2862,0.2755,-0.0378,1.5807,0.2795,9321.1929,-0.0139,0.0021780598917155317,0.33195589056702496
2022-05-09 00:00:00+05:30,12729.3400,1788.3400,10941.0000,11578.7400,10000.0000,0.0000,-637.7400,3367.0800,2729.3400,12729.3400,0.0000,0.0000,-133.0000,0.8600,0.8600,10941.0000,10941.0000,10941.0000,0.0000,1,0,-0.0103,0.2729,0.2744,-0.0477,1.8019,0.2757,9247.5624,-0.0079,0.001911471223375889,0.3372828624332696
2022-05-10 00:00:00+05:30,12617.3400,1788.3400,10829.0000,11578.7400,10000.0000,0.0000,-749.7400,3367.0800,2617.3400,12617.3400,0.0000,0.0000,-112.0000,0.8600,0.8600,10829.0000,10829.0000,10829.0000,0.0000,1,0,-0.0088,0.2617,0.2732,-0.0561,1.7727,0.2760,9190.4896,-0.0062,0.002073385539254532,0.3157328715378577
2022-05-11 00:00:00+05:30,12675.0900,1788.3400,10886.7500,11578.7400,10000.0000,0.0000,-691.9900,3367.0800,2675.0900,12675.0900,0.0000,0.0000,57.7500,0.8600,0.8600,10886.7500,10886.7500,10886.7500,0.0000,1,0,0.0046,0.2675,0.2717,-0.0518,1.3760,0.2683,9187.3708,-0.0003,0.0022764606441055815,0.3179458338953645
2022-05-12 00:00:00+05:30,12425.8900,1788.3400,10637.5500,11578.7400,10000.0000,0.0000,-941.1900,3367.0800,2425.8900,12425.8900,0.0000,0.0000,-249.2000,0.8600,0.8600,10637.5500,10637.5500,10637.5500,0.0000,1,0,-0.0197,0.2426,0.2722,-0.0704,0.9680,0.2716,8974.2761,-0.0232,0.0015902658939498712,0.3114890552454379
2022-05-13 00:00:00+05:30,12287.9900,1788.3400,10499.6500,11578.7400,10000.0000,0.0000,-1079.0900,3367.0800,2287.9900,12287.9900,0.0000,0.0000,-137.9000,0.8500,0.8500,10499.6500,10499.6500,10499.6500,0.0000,1,0,-0.0111,0.2288,0.2713,-0.0807,0.9422,0.2719,8940.6505,-0.0037,0.0013703571504070338,0.31209157061615755
2022-05-16 00:00:00+05:30,13050.2900,1788.3400,11261.9500,11578.7400,10000.0000,0.0000,-316.7900,3367.0800,3050.2900,13050.2900,0.0000,0.0000,762.3000,0.8600,0.8600,11261.9500,11261.9500,11261.9500,0.0000,1,0,0.0620,0.3050,0.2890,-0.0237,2.1937,0.2920,8995.8521,0.0062,0.0024800289138591273,0.3410408329650082
2022-05-17 00:00:00+05:30,13493.0700,13493.0700,0.0000,0.0000,10000.0000,0.0000,0.0000,3493.0700,3493.0700,13493.0700,0.0000,0.0000,442.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0339,0.3493,0.2929,0.0000,2.2575,0.2943,9231.7136,0.0262,0.0032016242486196914,0.33717900492837144
2022-05-18 00:00:00+05:30,13648.3600,13648.3600,0.0000,0.0000,10000.0000,0.0000,0.0000,3648.3600,3648.3600,13648.3600,0.0000,0.0000,155.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0115,0.3648,0.2919,0.0000,2.5134,0.2943,9218.1045,-0.0015,0.0030701128524294376,0.2953830068202412
2022-05-19 00:00:00+05:30,13770.6900,13770.6900,0.0000,0.0000,10000.0000,0.0000,0.0000,3770.6900,3770.6900,13770.6900,0.0000,0.0000,122.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0090,0.3771,0.2907,0.0000,2.6314,0.2945,8975.7504,-0.0263,0.003392783485956012,0.2652635863978232
2022-05-20 00:00:00+05:30,13912.3400,13912.3400,0.0000,0.0000,10000.0000,0.0000,0.0000,3912.3400,3912.3400,13912.3400,0.0000,0.0000,141.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0103,0.3912,0.2896,0.0000,2.9981,0.2926,9231.9687,0.0285,0.00342311376901713,0.26376003901839484
2022-05-23 00:00:00+05:30,14079.2400,14079.2400,0.0000,0.0000,10000.0000,0.0000,0.0000,4079.2400,4079.2400,14079.2400,0.0000,0.0000,166.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0120,0.4079,0.2887,0.0000,3.7988,0.2823,9181.3602,-0.0055,0.0038688394346254457,0.2606079084917361
2022-05-24 00:00:00+05:30,14061.6800,14061.6800,0.0000,0.0000,10000.0000,0.0000,0.0000,4061.6800,4061.6800,14061.6800,0.0000,0.0000,-17.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0012,0.4062,0.2872,-0.0012,3.9574,0.2808,9151.7889,-0.0032,0.0044045551635990485,0.25347964572021
2022-05-25 00:00:00+05:30,14209.6300,14209.6300,0.0000,0.0000,10000.0000,0.0000,0.0000,4209.6300,4209.6300,14209.6300,0.0000,0.0000,147.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0105,0.4210,0.2862,0.0000,3.8357,0.2792,9094.1206,-0.0063,0.004735780647398703,0.24377376438004003
2022-05-26 00:00:00+05:30,14299.3500,1874.3500,12425.0000,12335.2800,10000.0000,0.0000,89.7200,4209.6300,4299.3500,14299.3500,0.0000,0.0000,89.7200,0.8700,0.8700,12425.0000,12425.0000,12425.0000,0.0000,1,0,0.0063,0.4299,0.2849,0.0000,4.3063,0.2745,9186.9739,0.0102,0.004462812074030363,0.24394230981479006
2022-05-27 00:00:00+05:30,14594.9000,14594.9000,0.0000,0.0000,10000.0000,0.0000,0.0000,4594.9000,4594.9000,14594.9000,0.0000,0.0000,295.5500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0207,0.4595,0.2854,0.0000,4.2679,0.2736,9274.6104,0.0095,0.0049094608905461065,0.19728646518178874
2022-05-30 00:00:00+05:30,14700.2300,14700.2300,0.0000,0.0000,10000.0000,0.0000,0.0000,4700.2300,4700.2300,14700.2300,0.0000,0.0000,105.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0072,0.4700,0.2842,0.0000,3.8552,0.2581,9451.5845,0.0191,0.0046623475670031595,0.1571243804872655
2022-05-31 00:00:00+05:30,14828.7000,14828.7000,0.0000,0.0000,10000.0000,0.0000,0.0000,4828.7000,4828.7000,14828.7000,0.0000,0.0000,128.4700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0087,0.4829,0.2831,0.0000,3.6046,0.2533,9400.5790,-0.0054,0.004041596438612176,0.12393594469143948
2022-06-01 00:00:00+05:30,14811.3000,14811.3000,0.0000,0.0000,10000.0000,0.0000,0.0000,4811.3000,4811.3000,14811.3000,0.0000,0.0000,-17.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0012,0.4811,0.2817,-0.0012,3.4548,0.2533,9379.3432,-0.0023,0.0035444539558147554,0.14947655327894274
2022-06-02 00:00:00+05:30,14794.8300,14794.8300,0.0000,0.0000,10000.0000,0.0000,0.0000,4794.8300,4794.8300,14794.8300,0.0000,0.0000,-16.4700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0011,0.4795,0.2803,-0.0023,3.0448,0.2487,9434.1195,0.0058,0.003366827844042434,0.1502132543642586
2022-06-03 00:00:00+05:30,14775.5300,14775.5300,0.0000,0.0000,10000.0000,0.0000,0.0000,4775.5300,4775.5300,14775.5300,0.0000,0.0000,-19.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0013,0.4776,0.2790,-0.0036,2.7938,0.2478,9404.1230,-0.0032,0.002852143419737314,0.1953794322860004
2022-06-06 00:00:00+05:30,14756.5800,14756.5800,0.0000,0.0000,10000.0000,0.0000,0.0000,4756.5800,4756.5800,14756.5800,0.0000,0.0000,-18.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0013,0.4757,0.2777,-0.0049,3.0520,0.2452,9392.3001,-0.0013,0.0025001251640294907,0.23513524965161092
2022-06-07 00:00:00+05:30,14740.2200,14740.2200,0.0000,0.0000,10000.0000,0.0000,0.0000,4740.2200,4740.2200,14740.2200,0.0000,0.0000,-16.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0011,0.4740,0.2764,-0.0060,2.8717,0.2450,9302.2537,-0.0096,0.0027846414871178747,0.2532485533392897
2022-06-08 00:00:00+05:30,14723.2000,14723.2000,0.0000,0.0000,10000.0000,0.0000,0.0000,4723.2000,4723.2000,14723.2000,0.0000,0.0000,-17.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0012,0.4723,0.2751,-0.0071,2.6849,0.2447,9262.8726,-0.0042,0.0027158290428788774,0.25149505422965274
2022-06-09 00:00:00+05:30,14859.4200,14859.4200,0.0000,0.0000,10000.0000,0.0000,0.0000,4859.4200,4859.4200,14859.4200,0.0000,0.0000,136.2200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0093,0.4859,0.2742,0.0000,3.0074,0.2438,9345.8877,0.0090,0.002719257983129796,0.2502080511041458
2022-06-10 00:00:00+05:30,14986.9600,14986.9600,0.0000,0.0000,10000.0000,0.0000,0.0000,4986.9600,4986.9600,14986.9600,0.0000,0.0000,127.5400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0086,0.4987,0.2733,0.0000,3.3487,0.2426,9181.2468,-0.0176,0.003086690375570776,0.2357084278750624
2022-06-13 00:00:00+05:30,14884.6400,1900.3400,12984.3000,13086.6200,10000.0000,0.0000,-102.3200,4986.9600,4884.6400,14884.6400,0.0000,0.0000,-102.3200,0.8700,0.8700,12984.3000,12984.3000,12984.3000,0.0000,1,0,-0.0068,0.4885,0.2722,-0.0068,3.2663,0.2432,8959.8165,-0.0241,0.0033390653579142317,0.27686074333082733
2022-06-14 00:00:00+05:30,15104.3100,15104.3100,0.0000,0.0000,10000.0000,0.0000,0.0000,5104.3100,5104.3100,15104.3100,0.0000,0.0000,219.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0148,0.5104,0.2719,0.0000,3.2154,0.2423,8926.3610,-0.0037,0.0035691558455866836,0.2702047227687601
2022-06-15 00:00:00+05:30,14851.0100,1845.0100,13006.0000,13259.3000,10000.0000,0.0000,-253.3000,5104.3100,4851.0100,14851.0100,0.0000,0.0000,-253.3000,0.8800,0.8800,13006.0000,13006.0000,13006.0000,0.0000,1,0,-0.0168,0.4851,0.2719,-0.0168,3.2510,0.2417,8896.2793,-0.0034,0.003071282865152704,0.2526283510192083
2022-06-16 00:00:00+05:30,14413.5100,1845.0100,12568.5000,13259.3000,10000.0000,0.0000,-690.8000,5104.3100,4413.5100,14413.5100,0.0000,0.0000,-437.5000,0.8700,0.8700,12568.5000,12568.5000,12568.5000,0.0000,1,0,-0.0295,0.4414,0.2743,-0.0457,2.6960,0.2505,8703.0878,-0.0217,0.003298064692214378,0.378437136401062
2022-06-17 00:00:00+05:30,15387.6500,15387.6500,0.0000,0.0000,10000.0000,0.0000,0.0000,5387.6500,5387.6500,15387.6500,0.0000,0.0000,974.1400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0676,0.5388,0.2910,0.0000,3.6480,0.2808,8695.9431,-0.0008,0.00440450153559689,0.3826269815444213
2022-06-20 00:00:00+05:30,13911.0000,1843.7000,12067.3000,13543.9500,10000.0000,0.0000,-1476.6500,5387.6500,3911.0000,13911.0000,0.0000,0.0000,-1476.6500,0.8700,0.8700,12067.3000,12067.3000,12067.3000,0.0000,1,0,-0.0960,0.3911,0.3227,-0.0960,1.9112,0.3468,8714.8256,0.0022,0.003138591432438913,0.37642304967337076
2022-06-21 00:00:00+05:30,14478.7000,1843.7000,12635.0000,13543.9500,10000.0000,0.0000,-908.9500,5387.6500,4478.7000,14478.7000,0.0000,0.0000,567.7000,0.8700,0.8700,12635.0000,12635.0000,12635.0000,0.0000,1,0,0.0408,0.4479,0.3269,-0.0591,2.3871,0.3552,8865.2337,0.0173,0.003916883595419412,0.4368717520928617
2022-06-22 00:00:00+05:30,14324.7000,1843.7000,12481.0000,13543.9500,10000.0000,0.0000,-1062.9500,5387.6500,4324.7000,14324.7000,0.0000,0.0000,-154.0000,0.8700,0.8700,12481.0000,12481.0000,12481.0000,0.0000,1,0,-0.0106,0.4325,0.3259,-0.0691,2.3335,0.3558,8733.0844,-0.0149,0.003913539981509159,0.44869462685887146
2022-06-23 00:00:00+05:30,14268.3500,1843.7000,12424.6500,13543.9500,10000.0000,0.0000,-1119.3000,5387.6500,4268.3500,14268.3500,0.0000,0.0000,-56.3500,0.8700,0.8700,12424.6500,12424.6500,12424.6500,0.0000,1,0,-0.0039,0.4268,0.3246,-0.0727,2.1955,0.3560,8833.1391,0.0115,0.0038347377227701215,0.4308523168164107
2022-06-24 00:00:00+05:30,14393.3000,1843.7000,12549.6000,13543.9500,10000.0000,0.0000,-994.3500,5387.6500,4393.3000,14393.3000,0.0000,0.0000,124.9500,0.8700,0.8700,12549.6000,12549.6000,12549.6000,0.0000,1,0,0.0088,0.4393,0.3235,-0.0646,2.3560,0.3558,8901.9781,0.0078,0.003813502949015639,0.43131735571818075
2022-06-27 00:00:00+05:30,14506.7000,1843.7000,12663.0000,13543.9500,10000.0000,0.0000,-880.9500,5387.6500,4506.7000,14506.7000,0.0000,0.0000,113.4000,0.8700,0.8700,12663.0000,12663.0000,12663.0000,0.0000,1,0,0.0079,0.4507,0.3224,-0.0573,2.3698,0.3559,8979.7481,0.0087,0.004023206767444337,0.44212814187780025
2022-06-28 00:00:00+05:30,14428.3000,1843.7000,12584.6000,13543.9500,10000.0000,0.0000,-959.3500,5387.6500,4428.3000,14428.3000,0.0000,0.0000,-78.4000,0.8700,0.8700,12584.6000,12584.6000,12584.6000,0.0000,1,0,-0.0054,0.4428,0.3212,-0.0623,1.7248,0.3387,9001.6643,0.0024,0.003858460041614615,0.43845105418091157
2022-06-29 00:00:00+05:30,14317.0000,1843.7000,12473.3000,13543.9500,10000.0000,0.0000,-1070.6500,5387.6500,4317.0000,14317.0000,0.0000,0.0000,-111.3000,0.8700,0.8700,12473.3000,12473.3000,12473.3000,0.0000,1,0,-0.0077,0.4317,0.3201,-0.0696,1.5211,0.3391,8950.0350,-0.0057,0.002842964039294716,0.43443471444179377
2022-06-30 00:00:00+05:30,14198.7000,1843.7000,12355.0000,13543.9500,10000.0000,0.0000,-1188.9500,5387.6500,4198.7000,14198.7000,0.0000,0.0000,-118.3000,0.8700,0.8700,12355.0000,12355.0000,12355.0000,0.0000,1,0,-0.0083,0.4199,0.3190,-0.0773,1.2059,0.3382,8922.9304,-0.0030,0.0026785181802878614,0.4352524817079143
2022-07-01 00:00:00+05:30,14005.5000,1843.7000,12161.8000,13543.9500,10000.0000,0.0000,-1382.1500,5387.6500,4005.5000,14005.5000,0.0000,0.0000,-193.2000,0.8700,0.8700,12161.8000,12161.8000,12161.8000,0.0000,1,0,-0.0136,0.4005,0.3183,-0.0898,1.0501,0.3396,8938.8643,0.0018,0.0022478906398492307,0.41185084676496436
2022-07-04 00:00:00+05:30,14338.3500,1843.7000,12494.6500,13543.9500,10000.0000,0.0000,-1049.3000,5387.6500,4338.3500,14338.3500,0.0000,0.0000,332.8500,0.8700,0.8700,12494.6500,12494.6500,12494.6500,0.0000,1,0,0.0238,0.4338,0.3188,-0.0682,1.1769,0.3419,8975.8071,0.0041,0.0026202788025789883,0.4253447375520629
2022-07-05 00:00:00+05:30,14163.3500,1843.7000,12319.6500,13543.9500,10000.0000,0.0000,-1224.3000,5387.6500,4163.3500,14163.3500,0.0000,0.0000,-175.0000,0.8700,0.8700,12319.6500,12319.6500,12319.6500,0.0000,1,0,-0.0122,0.4163,0.3180,-0.0796,1.0408,0.3430,8959.2495,-0.0018,0.0021864198558393336,0.43378275644052355
2022-07-06 00:00:00+05:30,14072.7000,1843.7000,12229.0000,13543.9500,10000.0000,0.0000,-1314.9500,5387.6500,4072.7000,14072.7000,0.0000,0.0000,-90.6500,0.8700,0.8700,12229.0000,12229.0000,12229.0000,0.0000,1,0,-0.0064,0.4073,0.3169,-0.0855,0.9774,0.3433,9077.2511,0.0132,0.0019163973044466886,0.4097640251983176
2022-07-07 00:00:00+05:30,13925.0000,1843.7000,12081.3000,13543.9500,10000.0000,0.0000,-1462.6500,5387.6500,3925.0000,13925.0000,0.0000,0.0000,-147.7000,0.8700,0.8700,12081.3000,12081.3000,12081.3000,0.0000,1,0,-0.0105,0.3925,0.3160,-0.0951,0.8591,0.3442,9151.4487,0.0082,0.0017503772718157045,0.3996413232308872
